visit_id,member_id,branch,check_in_time,check_out_time
ae980cf5,f6fe6c47,Sfax Center,2023-02-20 10:41:00,2023-02-20 11:41:00
b0d7dc00,043677d8,Sousse,2022-07-13 16:12:00,2022-07-13 17:45:00
c588357b,bc27fb86,Sfax_Center,2023-04-06 09:06:00,2023-04-06 10:04:00
13eb6c00,5062500d,Sfax Center,2023-08-11 07:33:00,2023-08-11 08:40:00
24d10378,96f30dc6,Sousse,2025-03-17 10:26:00,2025-03-17 11:56:00
6eee2e4b,46705947,Sousse Corniche,2024-06-07 12:13:00,2024-06-07 11:00:00
ed1c6db4,7f9aced9,Nabeul,2023-03-16 09:05:00,2023-03-16 10:21:00
25ed7cd2,c8001789,Nabeul Plage,2023-08-06 13:25:00,2023-08-06 14:37:30
a17a4dd1,028a5ec1,Tunis Lake,2023-04-24 13:57:00,2023-04-24 14:48:00
b4fe65db,7f20c678,Sousse,2023-04-24 09:38:00,2023-04-24 10:53:00
ce246638,b8d19036,Sfax_Center,2023-10-23 09:36:00,2023-10-23 10:16:00
45678861,6971d7b6,Nabeul Plage,2024-08-08 11:46:00,2024-08-08 13:23:00
91a24073,d65e4f13,Sousse,2024-11-09 17:44:00,2024-11-09 18:45:00
1321aa87,78801906,Tunis Lake,2023-02-08 15:04:00,2023-02-08 15:35:00
bff20697,23c9dcc9,Nabeul Plage,2024-05-30 20:56:00,2024-05-30 21:33:00
95ab7499,7478ca0a,Tunis Lake,2024-07-02 12:18:00,2024-07-02 13:10:00
b5557882,daa51895,Tunis Lake,2024-11-27 12:20:00,2024-11-27 13:27:00
3e9bc5b3,6971d7b6,Tunis Lake,2024-08-18 13:40:00,2024-08-18 14:50:30
10fe420b,9daa8b07,Nabeul,2024-03-03 16:48:00,2024-03-03 18:16:00
88ecc09d,1172c760,Sfax_Center,2025-01-15 17:29:00,2025-01-15 19:15:00
18c8a9f5,446f0938,Nabeul,2024-08-19 09:16:00,2024-08-19 09:54:00
78b153d3,7f9aced9,Sousse Corniche,2023-04-12 07:47:00,2023-04-12 09:01:00
434c9bad,62b8bf14,Bizerte Port,2022-05-28 19:31:00,2022-05-28 21:17:00
ccd8e71f,de8863e2,Sousse,2025-08-25 19:36:00,2025-08-25 21:20:00
4b163e89,62b8bf14,Bizerte Port,2023-01-21 09:08:00,2023-01-21 10:19:30
c5693a96,09b789c5,tunis lake,2023-02-01 17:56:00,2023-02-01 18:50:00
a3362ccc,58584a73,Bizerte Port,2023-08-28 14:01:00,2023-08-28 15:50:00
b5ad3744,e20f0334,Nabeul,2025-06-08 16:09:00,2025-06-08 18:08:00
9a4c32ff,c7603b94,Nabeul Plage,2024-07-05 18:27:00,2024-07-05 19:39:30
286c410e,a2948e8d,Sousse Corniche,2023-08-08 11:19:00,2023-08-08 12:02:00
5b938d51,64a9e8ef,Bizerte Port,2023-10-29 14:24:00,2023-10-29 15:56:00
6dc55af2,cb1cd12e,Sousse,2023-04-19 09:29:00,2023-04-19 10:54:00
5cbcd168,3d7b60d5,Sfax_Center,2025-03-25 09:45:00,2025-03-25 11:34:00
699fb01c,726c48cc,Sousse Corniche,2022-02-27 13:10:00,2022-02-27 14:13:00
9e7cb309,dbed45f5,Sfax Center,2022-05-16 15:05:00,2022-05-16 16:44:00
4ea7b7f8,966e2a16,Tunis Lake,2023-11-04 18:52:00,2023-11-04 20:17:00
0344b153,018b77cd,Sfax Center,2023-04-28 18:47:00,2023-04-28 19:19:00
dc47d4fd,b5d8621c,Sousse Corniche,2024-05-15 20:45:00,2024-05-15 22:00:00
8c99c5f0,0c1ba1af,tunis lake,2023-04-18 21:59:00,2023-04-18 22:37:00
97f2cbb6,752a396e,Bizerte Port,2024-03-08 19:02:00,2024-03-08 20:48:00
13467192,2f186767,tunis lake,2023-08-03 06:55:00,2023-08-03 07:59:00
9f7f8543,824b4531,Sfax Center,2023-07-08 09:02:00,2023-07-08 10:12:00
bafd591f,8313eac1,Nabeul,2023-06-17 09:45:00,2023-06-17 10:30:00
1e399d73,ec5d11c1,Tunis Lake,2024-06-03 21:46:00,2024-06-03 22:52:00
335f73a1,bb3835b9,Nabeul Plage,2025-05-20 19:15:00,2025-05-20 21:07:00
b8ae33cc,a84100f0,Sousse Corniche,2022-09-07 13:58:00,2022-09-07 15:20:00
0899b1f2,00522097,Nabeul,2025-04-11 17:13:00,2025-04-11 15:32:00
1c30bad5,752a396e,Bizerte Port,2023-09-23 19:09:00,2023-09-23 20:51:00
6c3466db,fe205945,Nabeul,2024-01-18 15:16:00,2024-01-18 17:16:00
26deb8c8,78801906,Sfax Center,2022-08-05 07:26:00,2022-08-05 08:09:00
51e067e2,7b058813,tunis lake,2023-05-21 17:37:00,2023-05-21 19:20:00
f4bb326c,1d9e79bb,Nabeul,2024-04-15 08:52:00,2024-04-15 09:56:00
7cd551e6,01c59f95,Bizerte Port,2024-09-24 19:07:00,2024-09-24 20:18:30
3ddba485,32fe6272,Sousse,2023-01-08 21:53:00,2023-01-08 23:22:00
2367c430,dbed45f5,Sousse Corniche,2022-09-25 09:32:00,2022-09-25 10:50:00
e4f73d0d,714ff072,Sousse Corniche,2025-04-16 08:21:00,2025-04-16 09:53:00
ef42d569,33ec6a84,Bizerte Port,2023-08-12 09:11:00,2023-08-12 09:55:00
a730ac7e,55c0dc73,Nabeul,2022-09-20 19:02:00,2022-09-20 19:47:00
91f56099,15464931,Sfax_Center,2025-03-01 10:19:00,2025-03-01 11:33:30
cd4e2b6a,05263844,Sfax Center,2023-10-07 08:32:00,2023-10-07 10:30:00
38fe0675,2ebaa8ba,Tunis Lake,2024-10-19 17:19:00,2024-10-19 18:31:00
29deb7e9,711fabf9,Nabeul Plage,2025-05-16 06:48:00,2025-05-16 07:32:00
3b8f88e0,e683c7c8,Nabeul Plage,2023-12-04 14:27:00,2023-12-04 15:01:00
1f5462b0,f30674bc,Nabeul Plage,2025-03-27 06:04:00,2025-03-27 06:43:00
04bb22e7,b3696ae1,Sfax_Center,2024-10-08 11:23:00,2024-10-08 12:55:00
4e6c5635,cf31f7c9,Nabeul,2023-01-17 20:47:00,2023-01-17 21:22:00
967b252c,211f94fd,Tunis Lake,2022-12-31 06:51:00,2022-12-31 08:51:00
7768922c,4fa63f6c,Nabeul Plage,2025-01-28 16:22:00,2025-01-28 18:12:00
4259de97,2cc5ce1f,Sousse Corniche,2022-10-07 11:30:00,2022-10-07 12:48:00
e8021d97,c7603b94,Tunis Lake,2024-11-16 14:45:00,2024-11-16 15:57:00
ad373b52,1301a95b,tunis lake,2023-11-22 10:21:00,2023-11-22 12:08:00
2b6b72cb,d12ea4a6,Sousse,2024-04-08 18:12:00,2024-04-08 19:06:00
c1b7ab11,cd31b9e6,Sfax_Center,2023-04-12 12:09:00,2023-04-12 14:00:00
b656bfbe,11c29da5,tunis lake,2025-06-08 19:10:00,2025-06-08 20:29:00
a91bc367,20428098,tunis lake,2024-01-19 13:56:00,2024-01-19 14:55:00
9b0b35e3,2d6a3c1b,Tunis Lake,2023-03-03 17:36:00,2023-03-03 18:58:00
82b1f023,9cb4a24c,Sousse,2022-02-27 16:00:00,2022-02-27 17:08:00
607a41e5,a84100f0,Sfax_Center,2022-10-26 19:42:00,2022-10-26 21:20:00
aadbfe37,ad01dfb2,Sousse,2023-11-13 19:17:00,2023-11-13 20:27:00
118e92fd,dee6b9e5,Sfax Center,2023-08-23 10:08:00,2023-08-23 10:50:00
1bf5bdea,028a5ec1,Sfax_Center,2023-07-23 16:50:00,2023-07-23 18:04:30
142eac7e,95a7bad0,Sfax_Center,2025-04-05 18:38:00,2025-04-05 19:52:30
f75c5863,70858586,tunis lake,2023-01-02 15:52:00,2023-01-02 16:42:00
02051017,11c29da5,Nabeul,2025-08-03 19:50:00,2025-08-03 21:25:00
58c6d3e8,f29ce7d9,Sousse Corniche,2025-10-09 09:46:00,2025-10-09 11:23:00
eddd971b,d06f1e5e,tunis lake,2023-08-02 21:34:00,2023-08-02 23:02:00
1e9f08ce,dd0f61d9,Nabeul,2023-07-27 19:07:00,2023-07-27 20:35:00
933253a9,e60eee5e,Sousse Corniche,2023-09-03 21:27:00,2023-09-03 22:30:00
3482e4fd,11c29da5,Sousse,2024-10-13 12:52:00,2024-10-13 14:28:00
d4d285a1,eb517e91,Sousse,2024-10-14 08:24:00,2024-10-14 09:20:00
4d0132ad,1af6c837,Sousse,2025-05-07 11:59:00,2025-05-07 13:34:00
b3c5574e,7ae17b84,Bizerte Port,2023-08-25 19:36:00,2023-08-25 20:19:00
585d21c9,c6727525,Tunis Lake,2023-12-11 14:11:00,2023-12-11 15:32:00
5a31668b,e60eee5e,tunis lake,2022-09-30 09:08:00,2022-09-30 10:59:00
6617e638,9cb4a24c,Sousse,2022-10-22 10:05:00,2022-10-22 11:20:00
958dec6c,bedc15ea,Tunis Lake,2023-04-10 21:57:00,2023-04-10 23:33:00
67f68ffc,24246373,Bizerte Port,2025-01-24 20:14:00,2025-01-24 21:22:00
743ea3e2,78bf6ab6,Nabeul Plage,2022-09-30 16:35:00,2022-09-30 17:23:00
d3e1dacd,cf31f7c9,tunis lake,2022-11-12 16:12:00,2022-11-12 18:08:00
45c84176,62b8bf14,tunis lake,2022-06-02 18:40:00,2022-06-02 19:57:00
9bd91150,3cc18c79,Sousse,2023-03-19 06:54:00,2023-03-19 08:19:00
8664a85e,446f0938,tunis lake,2023-10-11 09:49:00,2023-10-11 10:35:00
db97aa73,de8863e2,Bizerte Port,2025-04-26 18:00:00,2025-04-26 19:59:00
7f597fed,e6afed96,tunis lake,2023-03-06 12:35:00,2023-03-06 13:28:00
48d3408d,acf39aa7,Sousse,2025-10-31 21:30:00,2025-10-31 22:12:00
52766861,745e46bc,Nabeul,2022-12-23 08:36:00,2022-12-23 09:45:00
03ea58a3,4a343f77,Nabeul,2024-12-26 18:15:00,2024-12-26 20:13:00
44c34c4f,105adfd0,Tunis Lake,2023-08-29 19:04:00,2023-08-29 19:45:00
6f6be479,be6dff8b,Sfax_Center,2023-03-25 09:04:00,2023-03-25 10:14:00
ff4fc3ce,f3ad4d65,tunis lake,2024-02-28 10:25:00,2024-02-28 11:18:00
f25a9851,4a838e80,Nabeul,2022-10-11 15:24:00,2022-10-11 16:56:00
a915eebb,68b2e3cf,Sousse Corniche,2024-08-25 12:45:00,2024-08-25 13:53:00
9c30614e,06b37106,Nabeul,2022-11-28 12:40:00,2022-11-28 13:18:00
1b55b1df,824b4531,Sousse Corniche,2023-03-17 10:09:00,2023-03-17 11:35:00
8a4cf2bd,018b77cd,Sfax Center,2023-01-07 07:34:00,2023-01-07 09:24:00
d153dfa4,8f869942,Nabeul,2023-04-15 08:35:00,2023-04-15 09:32:00
d12b7ceb,c193e48b,Sousse Corniche,2023-10-16 07:00:00,2023-10-16 07:38:00
30a3c3ec,90cfd131,Sfax Center,2025-03-12 11:01:00,2025-03-12 12:01:00
2f3a50a1,cd31b9e6,Sfax Center,2023-02-10 21:35:00,2023-02-10 23:02:00
bf1aa577,3b391211,Nabeul,2023-12-27 18:33:00,2023-12-27 19:56:00
564c106a,0c1ba1af,Sousse,2024-02-07 13:45:00,2024-02-07 14:49:00
a9732f21,e8dc0782,Nabeul,2024-01-14 10:57:00,2024-01-14 11:50:00
772ad3dc,11fe94ea,Sfax_Center,2025-06-12 08:47:00,2025-06-12 09:54:00
a161eff8,09323bb6,Sfax Center,2024-06-11 13:14:00,2024-06-11 15:11:00
7f5977d8,b010cdd9,Sfax Center,2023-10-19 13:07:00,2023-10-19 13:49:00
e744c311,fe773c65,Sfax Center,2023-11-23 06:48:00,2023-11-23 08:02:00
a6c64af9,ce8f8365,Bizerte Port,2023-08-16 13:53:00,2023-08-16 15:33:00
e8968963,48cc1eb8,Nabeul Plage,2022-09-08 16:01:00,2022-09-08 15:31:00
4a6ae458,7432771f,Nabeul Plage,2023-09-23 08:22:00,2023-09-23 10:08:00
43742fb7,0ce5c8d2,Bizerte Port,2023-05-31 12:25:00,2023-05-31 13:36:30
4a27545c,3eccfebb,Sousse,2024-06-09 14:28:00,2024-06-09 15:05:00
b05429d9,3ba26e32,Bizerte Port,2022-09-22 12:51:00,2022-09-22 14:07:00
364d7bfe,13cede67,Sousse Corniche,2023-02-19 19:37:00,2023-02-19 20:51:00
ab2d157f,20247787,Sousse,2024-07-31 08:02:00,2024-07-31 08:42:00
b204fd23,41d88eda,Nabeul,2025-05-05 21:14:00,2025-05-05 22:04:00
f85897be,4abb1ace,Sousse,2025-09-10 11:38:00,2025-09-10 13:25:00
245ca2dc,355885e7,Nabeul,2025-01-19 10:13:00,2025-01-19 11:29:30
f5c7970e,13cede67,Sousse,2023-02-21 13:15:00,2023-02-21 14:44:00
9559bc51,d8087fc6,Sfax_Center,2024-02-22 10:15:00,2024-02-22 10:48:00
e1d0124f,48c1a3ca,Sfax Center,2022-11-27 18:08:00,2022-11-27 18:44:00
7d78296e,be58a490,Sousse,2025-09-28 16:40:00,2025-09-28 18:36:00
ac5ea0ea,575b43a8,Sousse,2024-03-31 18:48:00,2024-03-31 20:36:00
45ed8696,28d6a0f5,Bizerte Port,2025-08-04 12:56:00,2025-08-04 14:27:00
618017ba,dd0f61d9,Sfax_Center,2023-06-13 08:53:00,2023-06-13 10:42:00
064ceaf6,6428d3b8,Sousse,2023-08-27 19:39:00,2023-08-27 20:52:00
89ae6b81,0d7d2fa7,Nabeul,2023-02-13 13:51:00,2023-02-13 15:38:00
7610f1be,55c0dc73,Sousse,2023-09-20 13:26:00,2023-09-20 14:19:00
e8383d16,8f0335b7,Sousse Corniche,2025-03-21 18:50:00,2025-03-21 20:04:00
f75c726e,8f0335b7,Sousse Corniche,2024-06-03 14:55:00,2024-06-03 16:48:00
eb14038f,120bfac6,tunis lake,2025-01-13 07:42:00,2025-01-13 09:09:00
f08bfb3c,c9d3da61,Bizerte Port,2023-03-15 06:10:00,2023-03-15 07:11:00
392259d1,4dfafe6e,Nabeul,2023-10-17 21:17:00,2023-10-17 20:30:00
60d26266,bbba8db6,Tunis Lake,2024-09-09 12:52:00,2024-09-09 14:02:30
e70253ad,7f7ae5eb,Sfax Center,2024-06-20 16:54:00,2024-06-20 17:58:00
d3b12d3f,6f57ea7b,Sousse,2023-09-04 20:49:00,2023-09-04 22:04:00
7128faef,e8dc0782,Sfax_Center,2023-04-28 13:03:00,2023-04-28 13:40:00
7e30f01b,687f1de3,Nabeul,2023-12-20 21:54:00,2023-12-20 23:37:00
b58d8036,39647ece,Sfax_Center,2024-09-05 09:40:00,2024-09-05 10:52:00
84a35dd0,6bd3758d,Tunis Lake,2023-08-03 20:11:00,2023-08-03 21:45:00
e720d3fa,efd6f161,Nabeul Plage,2023-03-13 16:19:00,2023-03-13 17:31:30
f48a5b82,9b652852,Tunis Lake,2023-08-24 12:21:00,2023-08-24 13:39:00
6553340f,676faac4,Sousse,2025-05-30 10:31:00,2025-05-30 11:31:00
6396623f,687f1de3,tunis lake,2024-09-10 10:15:00,2024-09-10 10:45:00
9d6402ca,a1b1065f,Sfax Center,2022-12-24 15:33:00,2022-12-24 16:10:00
4b31a91e,53a70bf4,Bizerte Port,2024-04-22 21:37:00,2024-04-22 22:48:30
2165b193,095aeb35,Sfax Center,2022-06-30 20:36:00,2022-06-30 21:14:00
9a4f06b0,3cc18c79,Tunis Lake,2022-09-15 19:56:00,2022-09-15 21:56:00
a6af3063,ec519242,Sfax_Center,2023-11-30 15:08:00,2023-11-30 16:03:00
d128f186,23c9dcc9,Sfax_Center,2024-03-26 12:05:00,2024-03-26 13:19:30
f48f1812,e24f64a8,tunis lake,2023-08-18 14:32:00,2023-08-18 15:30:00
796ab640,0af3e7ec,Sousse Corniche,2025-04-15 16:56:00,2025-04-15 17:40:00
cf737f47,cd63ce71,Sousse Corniche,2025-11-16 15:43:00,2025-11-16 17:21:00
3ea3bc77,f6fe6c47,tunis lake,2023-09-27 09:47:00,2023-09-27 10:24:00
90d22f60,9eec6fb1,Nabeul Plage,2025-03-16 17:21:00,2025-03-16 18:24:00
8e59956c,0db183e2,Sfax_Center,2024-02-03 20:17:00,2024-02-03 21:25:00
ce3aaee9,ce8f8365,Tunis Lake,2024-02-15 11:09:00,2024-02-15 12:10:00
43eb3fda,ec6a769b,Nabeul,2024-07-27 12:41:00,2024-07-27 13:46:00
d26d6b0a,1dbbad37,Bizerte Port,2025-01-30 15:33:00,2025-01-30 17:24:00
c2f448fb,a2758922,Sfax_Center,2023-11-15 21:27:00,2023-11-15 22:03:00
40db5f26,a568d404,Bizerte Port,2025-03-21 09:15:00,2025-03-21 10:14:00
503d046d,0cf1dd15,Sousse Corniche,2025-01-31 11:46:00,2025-01-31 13:42:00
2b9febd3,48f0d76d,Sousse,2022-11-04 07:49:00,2022-11-04 09:04:00
d3f15b06,20247787,Sousse Corniche,2024-03-16 16:27:00,2024-03-16 18:21:00
984919f1,0ba73a3d,Sousse,2023-03-24 12:34:00,2023-03-24 14:22:00
22c4858a,12bade00,Sfax_Center,2025-02-12 14:51:00,2025-02-12 16:49:00
8c3e8406,575b43a8,Sfax Center,2024-05-07 12:00:00,2024-05-07 13:57:00
69644863,c8001789,Sfax Center,2023-05-08 20:41:00,2023-05-08 22:30:00
f20126a3,26015136,tunis lake,2024-12-26 19:08:00,2024-12-26 20:24:00
a331e5ac,824b4531,Sfax_Center,2023-01-19 17:11:00,2023-01-19 17:57:00
13b73023,1fd35ab1,Nabeul,2022-10-29 08:26:00,2022-10-29 10:12:00
95ca3a91,d90985f3,tunis lake,2023-12-01 21:47:00,2023-12-01 22:49:00
4c412fe8,b357874e,tunis lake,2024-02-13 17:35:00,2024-02-13 18:52:00
5f207fa9,1a6e7700,Tunis Lake,2022-08-19 07:53:00,2022-08-19 09:03:30
2cbbfd4b,47518081,tunis lake,2024-06-26 11:34:00,2024-06-26 12:51:00
2b894ff4,1fc13736,Sousse Corniche,2025-02-18 11:06:00,2025-02-18 11:56:00
b0374c86,15464931,Bizerte Port,2024-07-17 15:29:00,2024-07-17 16:29:00
7322c3a8,cf31f7c9,Sousse,2023-04-09 17:01:00,2023-04-09 18:37:00
aace8cd1,430f4e9d,Sfax Center,2022-08-31 17:25:00,2022-08-31 18:06:00
f2ebf0a1,3bfef1a2,Sousse,2023-05-14 21:04:00,2023-05-14 21:36:00
fa83244b,cb1cd12e,Sousse Corniche,2023-11-20 16:13:00,2023-11-20 17:26:00
6b45b74f,1a254707,Nabeul,2025-08-21 16:13:00,2025-08-21 17:14:00
56e4f382,634a7b7d,Tunis Lake,2022-12-06 13:13:00,2022-12-06 14:18:00
440525c0,3edb04ef,Sousse,2024-06-05 14:03:00,2024-06-05 15:32:00
0427fad2,4a343f77,Nabeul,2024-06-10 15:14:00,2024-06-10 15:45:00
87157034,8313eac1,Bizerte Port,2023-09-22 08:12:00,2023-09-22 09:08:00
19592413,481663da,Bizerte Port,2024-05-02 13:13:00,2024-05-02 14:24:30
c0029d24,bc27fb86,Tunis Lake,2022-09-06 07:03:00,2022-09-06 08:32:00
046e23e3,166e03d3,Tunis Lake,2024-11-07 10:30:00,2024-11-07 11:04:00
a42b223b,9a03a2db,Tunis Lake,2024-07-22 10:31:00,2024-07-22 12:03:00
df08f9d8,eaf097ef,Sfax Center,2023-02-14 06:26:00,2023-02-14 07:41:00
c5b14c47,e763653e,Sfax_Center,2023-05-28 18:36:00,2023-05-28 20:00:00
fee28f8a,e8dc0782,Tunis Lake,2024-03-09 21:43:00,2024-03-09 23:21:00
3c5e08b5,a80cafa6,tunis lake,2023-08-12 08:37:00,2023-08-12 09:43:00
fa6a2305,a25cee3e,Nabeul,2022-12-30 19:52:00,2022-12-30 21:08:30
44791ed2,efc594de,tunis lake,2024-08-18 17:06:00,2024-08-18 18:09:00
d911846b,2b5f0e38,Nabeul,2023-02-21 14:40:00,2023-02-21 15:31:00
689c995b,7d30db0c,tunis lake,2023-12-25 12:51:00,2023-12-25 14:38:00
b0dfd267,34a57396,Tunis Lake,2025-08-11 15:27:00,2025-08-11 17:19:00
d9e769f4,fb4f9c66,tunis lake,2023-03-18 20:30:00,2023-03-18 22:09:00
43692b21,634a7b7d,Nabeul,2023-03-24 10:06:00,2023-03-24 11:18:00
8da69a07,cd34df65,Tunis Lake,2023-08-18 21:20:00,2023-08-18 22:09:00
2868cd66,a2ee361f,Sfax Center,2024-02-17 08:58:00,2024-02-17 09:55:00
297da2af,966e2a16,Nabeul,2023-11-11 15:43:00,2023-11-11 16:59:30
7bd173eb,6bd3758d,Sousse,2023-07-29 21:31:00,2023-07-29 23:27:00
6e7c34ee,a711829f,Sousse,2024-03-11 06:41:00,2024-03-11 07:40:00
3f106649,51171447,Bizerte Port,2024-01-22 09:48:00,2024-01-22 11:13:00
75173feb,12bade00,Bizerte Port,2024-08-30 17:58:00,2024-08-30 19:26:00
fae5073e,a2758922,Sfax_Center,2024-05-30 15:13:00,2024-05-30 17:07:00
28ae92e0,430f4e9d,Bizerte Port,2023-01-29 17:55:00,2023-01-29 19:21:00
6ccc075f,a1b1065f,Sfax_Center,2022-10-10 09:24:00,2022-10-10 10:14:00
c0d21381,393ecfc5,Nabeul,2024-10-11 08:50:00,2024-10-11 10:13:00
e50c8be0,223b72fa,Nabeul Plage,2024-05-14 21:54:00,2024-05-14 23:44:00
35c4ad90,42d222b5,Sfax Center,2023-12-20 21:40:00,2023-12-20 22:59:00
e4d6bc09,26521b4b,tunis lake,2023-03-22 06:50:00,2023-03-22 07:50:00
05621e5b,5b591683,Bizerte Port,2024-11-25 07:02:00,2024-11-25 08:53:00
f4063c84,325d4817,Sfax_Center,2025-08-02 15:37:00,2025-08-02 16:20:00
5ca6955b,b45e4a23,Sousse Corniche,2023-10-05 21:27:00,2023-10-05 23:09:00
00f796f4,3618ad07,Tunis Lake,2023-12-17 13:58:00,2023-12-17 15:26:00
46d06839,b5d8621c,tunis lake,2024-11-30 10:59:00,2024-11-30 12:47:00
e9fb0086,9a6c346b,Nabeul,2023-09-11 13:27:00,2023-09-11 14:40:00
0bc8bc30,3c06d21d,Bizerte Port,2022-07-27 15:18:00,2022-07-27 17:17:00
b8ad42ea,66a8f232,Sousse,2023-02-18 20:55:00,2023-02-18 22:47:00
fb06af40,2638ff07,Bizerte Port,2025-05-23 08:26:00,2025-05-23 09:04:00
02881945,54587789,Sfax Center,2025-01-29 10:05:00,2025-01-29 11:24:00
35ea75ca,5062500d,Sousse Corniche,2023-07-28 09:07:00,2023-07-28 10:52:00
8c6af664,be968baa,Sousse,2024-06-25 16:40:00,2024-06-25 17:55:00
e0733b4e,26191ead,Sousse,2024-08-21 06:23:00,2024-08-21 05:41:00
82b5a933,9a6c346b,tunis lake,2023-07-21 09:38:00,2023-07-21 11:21:00
2b525e4b,ca1a56a0,Sousse Corniche,2022-12-30 09:14:00,2022-12-30 10:52:00
edd250ea,7365fd31,Sfax_Center,2024-01-29 21:48:00,2024-01-29 23:23:00
0fabfa5e,446f0938,Sousse,2024-07-13 13:05:00,2024-07-13 15:02:00
152449bb,6413345c,Sousse Corniche,2022-07-20 07:31:00,2022-07-20 09:28:00
2653dbe2,68b2e3cf,Sousse Corniche,2024-07-10 16:29:00,2024-07-10 17:51:00
ccd889b4,f30674bc,Bizerte Port,2025-09-24 07:53:00,2025-09-24 08:24:00
c3689a49,714ff072,Bizerte Port,2024-08-11 06:47:00,2024-08-11 07:54:00
b8960e13,0655286b,Nabeul,2022-11-01 10:08:00,2022-11-01 11:53:00
19539082,1be7ef1c,Bizerte Port,2023-03-17 11:24:00,2023-03-17 12:21:00
eb2265f7,33ec6a84,Nabeul Plage,2023-07-02 12:19:00,2023-07-02 13:31:30
8ed7e4ea,af9c4c58,Sfax_Center,2023-06-13 17:19:00,2023-06-13 18:33:30
9366e232,c16b70d3,Nabeul Plage,2024-09-23 09:50:00,2024-09-23 10:28:00
1a53d6a5,de4b0859,Nabeul Plage,2023-07-22 16:51:00,2023-07-22 18:03:30
6f81379d,7f7c36b2,Nabeul Plage,2024-07-18 13:40:00,2024-07-18 14:53:00
ba8d5cff,7d06fc2d,Bizerte Port,2024-12-11 15:18:00,2024-12-11 16:28:00
149070fd,b72e73b5,Tunis Lake,2022-05-05 16:52:00,2022-05-05 17:33:00
685d8207,043677d8,Bizerte Port,2023-02-09 19:46:00,2023-02-09 20:29:00
81dcc069,b41dfeab,Nabeul Plage,2025-10-30 09:28:00,2025-10-30 10:24:00
47c5bf61,88f7c8f5,Tunis Lake,2023-01-12 11:19:00,2023-01-12 13:03:00
111fb217,97a9f51f,Tunis Lake,2024-01-11 07:20:00,2024-01-11 08:31:00
32120a22,ab3e6c9f,tunis lake,2025-10-03 15:45:00,2025-10-03 17:08:00
d173f63e,043677d8,Bizerte Port,2022-04-25 15:17:00,2022-04-25 15:59:00
91a762df,7432771f,Sfax Center,2024-02-12 17:09:00,2024-02-12 18:15:00
9bfc669e,105adfd0,Sousse Corniche,2023-10-01 08:39:00,2023-10-01 09:09:00
df470b46,7d30db0c,Nabeul,2023-12-30 11:44:00,2023-12-30 13:00:30
7db4fc54,0ac63ef2,tunis lake,2023-04-23 06:17:00,2023-04-23 07:02:00
17bb48b9,d65e4f13,Bizerte Port,2025-08-08 11:04:00,2025-08-08 12:02:00
1eae8500,4f3857fc,Tunis Lake,2023-06-10 16:03:00,2023-06-10 17:32:00
470a3a35,fe773c65,Nabeul,2024-04-28 21:29:00,2024-04-28 22:12:00
e9177af1,2ab249f8,Sousse,2023-01-03 10:55:00,2023-01-03 11:39:00
04a81fbe,88f7c8f5,tunis lake,2023-02-02 17:47:00,2023-02-02 19:06:00
284b02ff,1af6c837,Sfax Center,2025-05-12 19:58:00,2025-05-12 20:31:00
e9144f45,355885e7,Sousse Corniche,2024-11-27 12:19:00,2024-11-27 13:07:00
11907cbc,b8d19036,Sfax_Center,2023-10-13 18:35:00,2023-10-13 19:55:00
228d8cb0,7f7c36b2,Nabeul,2024-01-24 19:43:00,2024-01-24 20:23:00
72a5e97e,211f94fd,Nabeul,2022-11-28 19:57:00,2022-11-28 20:44:00
548a90ed,a2ee361f,Tunis Lake,2023-08-24 10:31:00,2023-08-24 11:41:30
0c904859,f51e5826,Sousse,2024-10-10 06:33:00,2024-10-10 07:25:00
e57b6825,b6d34f13,Nabeul,2024-08-28 07:13:00,2024-08-28 09:02:00
88b528b9,3c06d21d,Sousse,2022-03-25 18:28:00,2022-03-25 19:04:00
ae4877d5,f51e5826,Sousse Corniche,2024-07-18 15:08:00,2024-07-18 16:38:00
b833e5db,86b3d4c8,Nabeul,2024-02-11 09:03:00,2024-02-11 10:40:00
f117a2ca,54f088d3,Tunis Lake,2023-08-22 10:35:00,2023-08-22 12:31:00
07859ba5,1301a95b,Tunis Lake,2023-10-04 14:31:00,2023-10-04 15:12:00
1dea47e3,27ce5cb3,Nabeul,2023-04-02 07:38:00,2023-04-02 08:17:00
1fea1851,ec6a769b,Tunis Lake,2025-02-04 14:15:00,2025-02-04 14:49:00
123f44a6,0fcebbdd,tunis lake,2025-05-29 16:23:00,2025-05-29 15:01:00
a91de7f2,e60eee5e,Sfax_Center,2023-02-07 07:13:00,2023-02-07 08:06:00
3248de22,fe773c65,Sfax Center,2024-07-27 19:07:00,2024-07-27 19:54:00
655269f1,efd6f161,tunis lake,2022-12-11 12:05:00,2022-12-11 14:02:00
f587700d,5b591683,Sousse,2025-02-10 20:41:00,2025-02-10 21:28:00
0adbe996,04c06311,Sousse,2024-12-18 11:31:00,2024-12-18 12:46:00
b99cbbee,3b391211,Sousse Corniche,2024-03-13 20:33:00,2024-03-13 21:57:00
da78a346,72f7d336,Tunis Lake,2023-04-09 08:48:00,2023-04-09 09:35:00
b96eadc0,52dda74b,Sousse,2023-10-19 08:28:00,2023-10-19 09:58:00
